year,day,month,Q
1962,7,Apr,10
1962,8,Apr,10
1962,9,Apr,10
1962,10,Apr,10
1962,11,Apr,10
1962,12,Apr,10
1962,13,Apr,11
1962,14,Apr,9.6
1962,15,Apr,8.16
1962,16,Apr,8.16
1962,17,Apr,10
1962,18,Apr,11
1962,19,Apr,10
1962,20,Apr,10
1962,21,Apr,10
1962,22,Apr,11
1962,23,Apr,12
1962,24,Apr,12
1962,25,Apr,12
1962,26,Apr,12
1962,27,Apr,12
1962,28,Apr,12
1962,29,Apr,12
1962,30,Apr,12
1963,1,Apr,6.46
1963,2,Apr,6.46
1963,3,Apr,5.72
1963,4,Apr,5.72
1963,5,Apr,5.72
1963,6,Apr,5.72
1963,7,Apr,5.72
1963,8,Apr,5.72
1963,9,Apr,6.09
1963,10,Apr,7.68
1963,11,Apr,8.64
1963,12,Apr,9.12
1963,13,Apr,9.12
1963,14,Apr,11
1963,15,Apr,10
1963,16,Apr,9.6
1963,17,Apr,8.16
1963,18,Apr,7.68
1963,19,Apr,7.2
1963,20,Apr,7.2
1963,21,Apr,8.16
1963,22,Apr,7.2
1963,23,Apr,7.2
1963,24,Apr,6.46
1963,25,Apr,6.09
1963,26,Apr,6.09
1963,27,Apr,6.46
1963,28,Apr,6.46
1963,29,Apr,6.83
1963,30,Apr,6.09
1964,1,Apr,9.12
1964,2,Apr,9.6
1964,3,Apr,9.6
1964,4,Apr,9.6
1964,5,Apr,9.12
1964,6,Apr,8.64
1964,7,Apr,8.16
1964,8,Apr,7.68
1964,9,Apr,7.68
1964,10,Apr,7.2
1964,11,Apr,7.2
1964,12,Apr,6.83
1964,13,Apr,6.83
1964,14,Apr,6.83
1964,15,Apr,6.46
1964,16,Apr,6.46
1964,17,Apr,6.83
1964,18,Apr,6.83
1964,19,Apr,3.46
1964,20,Apr,3.46
1964,21,Apr,3.46
1964,22,Apr,3.46
1964,23,Apr,7.68
1964,24,Apr,8.64
1964,25,Apr,9.12
1964,26,Apr,9.6
1964,27,Apr,11
1964,28,Apr,11
1964,29,Apr,12
1964,30,Apr,12
1965,1,Apr,3
1965,2,Apr,3
1965,3,Apr,3
1965,4,Apr,3.25
1965,5,Apr,3.25
1965,6,Apr,3
1965,7,Apr,3
1965,8,Apr,2.8
1965,9,Apr,2.8
1965,10,Apr,2.8
1965,11,Apr,2.8
1965,12,Apr,3
1965,13,Apr,3
1965,14,Apr,3.25
1965,15,Apr,3
1965,16,Apr,3
1965,17,Apr,3
1965,18,Apr,3
1965,19,Apr,3.25
1965,20,Apr,3.5
1965,21,Apr,7.9
1965,22,Apr,6.3
1965,23,Apr,5.9
1965,24,Apr,5.5
1965,25,Apr,5.5
1965,26,Apr,5.5
1965,27,Apr,5.25
1965,28,Apr,5.25
1965,29,Apr,5
1965,30,Apr,4.75
1966,1,Apr,5.72
1966,2,Apr,5.35
1966,3,Apr,4.98
1966,4,Apr,5.72
1966,5,Apr,6.09
1966,6,Apr,6.46
1966,7,Apr,6.46
1966,8,Apr,7.2
1966,9,Apr,6.83
1966,10,Apr,6.46
1966,11,Apr,6.83
1966,12,Apr,7.2
1966,13,Apr,6.83
1966,14,Apr,6.83
1966,15,Apr,6.46
1966,16,Apr,6.09
1966,17,Apr,6.09
1966,18,Apr,5.35
1966,19,Apr,4.98
1966,20,Apr,5.35
1966,21,Apr,6.09
1966,22,Apr,7.2
1966,23,Apr,8.64
1966,24,Apr,9.12
1966,25,Apr,9.6
1966,26,Apr,8.16
1966,27,Apr,7.2
1966,28,Apr,6.46
1966,29,Apr,5.35
1966,30,Apr,4.98
1967,1,Apr,8.3
1967,2,Apr,9.2
1967,3,Apr,9.65
1967,4,Apr,8.75
1967,5,Apr,7.4
1967,6,Apr,8.75
1967,7,Apr,10
1967,8,Apr,10
1967,9,Apr,10
1967,10,Apr,10
1967,11,Apr,12
1967,12,Apr,15
1967,13,Apr,14
1967,14,Apr,14
1967,15,Apr,14
1967,16,Apr,14
1967,17,Apr,14
1967,18,Apr,13
1967,19,Apr,12
1967,20,Apr,14
1967,21,Apr,15
1967,22,Apr,14
1967,23,Apr,12
1967,24,Apr,12
1967,25,Apr,11
1967,26,Apr,15
1967,27,Apr,22
1967,28,Apr,21
1967,29,Apr,18
1967,30,Apr,16
1968,1,Apr,4.75
1968,2,Apr,6.5
1968,3,Apr,7.85
1968,4,Apr,7.85
1968,5,Apr,7.85
1968,6,Apr,7.4
1968,7,Apr,7.85
1968,8,Apr,8.75
1968,9,Apr,9.2
1968,10,Apr,8.75
1968,11,Apr,8.3
1968,12,Apr,7.4
1968,13,Apr,5.8
1968,14,Apr,6.15
1968,15,Apr,8.3
1968,16,Apr,11
1968,17,Apr,12
1968,18,Apr,11
1968,19,Apr,9.2
1968,20,Apr,10
1968,21,Apr,13
1968,22,Apr,18
1968,23,Apr,19
1968,24,Apr,16
1968,25,Apr,20
1968,26,Apr,39
1968,27,Apr,45
1968,28,Apr,79
1968,29,Apr,72
1968,30,Apr,59
1969,1,Apr,2.5
1969,2,Apr,3
1969,3,Apr,3
1969,4,Apr,2.5
1969,5,Apr,2
1969,6,Apr,2
1969,7,Apr,1.6
1969,8,Apr,2.5
1969,9,Apr,3
1969,10,Apr,3.5
1969,11,Apr,4.5
1969,12,Apr,3
1969,13,Apr,3.5
1969,14,Apr,3
1969,15,Apr,3
1969,16,Apr,3.5
1969,17,Apr,4
1969,18,Apr,3.5
1969,19,Apr,2.5
1969,20,Apr,2.5
1969,21,Apr,2.5
1969,22,Apr,3
1969,23,Apr,3.5
1969,24,Apr,4
1969,25,Apr,4.5
1969,26,Apr,3.5
1969,27,Apr,3.5
1969,28,Apr,3.5
1969,29,Apr,3.5
1969,30,Apr,4
1970,1,Apr,5.9
1970,2,Apr,4.7
1970,3,Apr,4.4
1970,4,Apr,4.7
1970,5,Apr,5.9
1970,6,Apr,5.9
1970,7,Apr,7.7
1970,8,Apr,13
1970,9,Apr,12
1970,10,Apr,11
1970,11,Apr,8.6
1970,12,Apr,7.7
1970,13,Apr,8.15
1970,14,Apr,7.7
1970,15,Apr,8.15
1970,16,Apr,6.8
1970,17,Apr,6.35
1970,18,Apr,6.35
1970,19,Apr,6.35
1970,20,Apr,6.35
1970,21,Apr,7.7
1970,22,Apr,7.25
1970,23,Apr,5.9
1970,24,Apr,7.7
1970,25,Apr,7.7
1970,26,Apr,13
1970,27,Apr,22
1970,28,Apr,22
1970,29,Apr,19
1970,30,Apr,17
1971,1,Apr,4.1
1971,2,Apr,3.8
1971,3,Apr,3.2
1971,4,Apr,2.9
1971,5,Apr,2.9
1971,6,Apr,2.9
1971,7,Apr,2.9
1971,8,Apr,2.9
1971,9,Apr,3.2
1971,10,Apr,3.8
1971,11,Apr,3.8
1971,12,Apr,3.8
1971,13,Apr,4.1
1971,14,Apr,4.1
1971,15,Apr,4.4
1971,16,Apr,4.4
1971,17,Apr,4.1
1971,18,Apr,4.1
1971,19,Apr,4.1
1971,20,Apr,6
1971,21,Apr,10
1971,22,Apr,10
1971,23,Apr,9.5
1971,24,Apr,9.5
1971,25,Apr,10
1971,26,Apr,11
1971,27,Apr,14
1971,28,Apr,19
1971,29,Apr,24
1971,30,Apr,19
1972,1,Apr,6.4
1972,2,Apr,5.9
1972,3,Apr,5.8
1972,4,Apr,5.7
1972,5,Apr,5.7
1972,6,Apr,5.9
1972,7,Apr,6
1972,8,Apr,6
1972,9,Apr,6.1
1972,10,Apr,6.2
1972,11,Apr,10
1972,12,Apr,61
1972,13,Apr,66
1972,14,Apr,52
1972,15,Apr,38
1972,16,Apr,33
1972,17,Apr,32
1972,18,Apr,25
1972,19,Apr,19
1972,20,Apr,15
1972,21,Apr,14
1972,22,Apr,11
1972,23,Apr,10
1972,24,Apr,9.3
1972,25,Apr,9.3
1972,26,Apr,9
1972,27,Apr,11
1972,28,Apr,18
1972,29,Apr,34
1972,30,Apr,32
1973,1,Apr,18
1973,2,Apr,13
1973,3,Apr,5.5
1973,4,Apr,2.75
1973,5,Apr,2
1973,6,Apr,1.5
1973,7,Apr,1.25
1973,8,Apr,1
1973,9,Apr,0.9
1973,10,Apr,1
1973,11,Apr,1
1973,12,Apr,0.8
1973,13,Apr,0.7
1973,14,Apr,0.5
1973,15,Apr,0.6
1973,16,Apr,0.7
1973,17,Apr,0.8
1973,18,Apr,0.7
1973,19,Apr,0.7
1973,20,Apr,1
1973,21,Apr,2.5
1973,22,Apr,3.9
1973,23,Apr,4.3
1973,24,Apr,3.9
1973,25,Apr,3.25
1973,26,Apr,5.1
1973,27,Apr,3.9
1973,28,Apr,2
1973,29,Apr,0.7
1973,30,Apr,0.3
1974,1,Apr,11
1974,2,Apr,8.8
1974,3,Apr,11
1974,4,Apr,12
1974,5,Apr,12
1974,6,Apr,12
1974,7,Apr,12
1974,8,Apr,11
1974,9,Apr,11
1974,10,Apr,11
1974,11,Apr,11
1974,12,Apr,11
1974,13,Apr,11
1974,14,Apr,11
1974,15,Apr,10
1974,16,Apr,10
1974,17,Apr,9.4
1974,18,Apr,8.8
1974,19,Apr,7.66
1974,20,Apr,6.2
1974,21,Apr,5
1974,22,Apr,3.8
1974,23,Apr,3.8
1974,24,Apr,3.8
1974,25,Apr,3.8
1974,26,Apr,5.8
1974,27,Apr,8.8
1974,28,Apr,6.6
1974,29,Apr,6.6
1974,30,Apr,15
1975,1,Apr,3.5
1975,2,Apr,3.5
1975,3,Apr,3.25
1975,4,Apr,3.25
1975,5,Apr,3.25
1975,6,Apr,3.25
1975,7,Apr,3.25
1975,8,Apr,3.75
1975,9,Apr,3.5
1975,10,Apr,3.25
1975,11,Apr,3
1975,12,Apr,3.25
1975,13,Apr,2
1975,14,Apr,3.25
1975,15,Apr,4.5
1975,16,Apr,4.25
1975,17,Apr,3.25
1975,18,Apr,2.25
1975,19,Apr,2.25
1975,20,Apr,2
1975,21,Apr,2
1975,22,Apr,2
1975,23,Apr,2
1975,24,Apr,2
1975,25,Apr,2
1975,26,Apr,2
1975,27,Apr,2
1975,28,Apr,6.25
1975,29,Apr,3.5
1975,30,Apr,2.25
1976,1,Apr,6.5
1976,2,Apr,6
1976,3,Apr,5.5
1976,4,Apr,6
1976,5,Apr,11
1976,6,Apr,13
1976,7,Apr,13
1976,8,Apr,12
1976,9,Apr,12
1976,10,Apr,14
1976,11,Apr,14
1976,12,Apr,12
1976,13,Apr,11
1976,14,Apr,12
1976,15,Apr,12
1976,16,Apr,12
1976,17,Apr,11
1976,18,Apr,8
1976,19,Apr,7.5
1976,20,Apr,7.5
1976,21,Apr,5.5
1976,22,Apr,4.2
1976,23,Apr,2.1
1976,24,Apr,1.35
1976,25,Apr,1.5
1976,26,Apr,1.8
1976,27,Apr,1.5
1976,28,Apr,1.8
1976,29,Apr,2.4
1976,30,Apr,4.5
1977,1,Apr,5.4
1977,2,Apr,9.5
1977,3,Apr,17
1977,4,Apr,24
1977,5,Apr,26
1977,6,Apr,45
1977,7,Apr,34
1977,8,Apr,25
1977,9,Apr,20
1977,10,Apr,17
1977,11,Apr,15
1977,12,Apr,13
1977,13,Apr,11
1977,14,Apr,11
1977,15,Apr,10
1977,16,Apr,9
1977,17,Apr,8.5
1977,18,Apr,8
1977,19,Apr,7
1977,20,Apr,18
1977,21,Apr,34
1977,22,Apr,39
1977,23,Apr,33
1977,24,Apr,30
1977,25,Apr,28
1977,26,Apr,27
1977,27,Apr,23
1977,28,Apr,22
1977,29,Apr,19
1977,30,Apr,18
1978,1,Apr,0
1978,2,Apr,0
1978,3,Apr,0
1978,4,Apr,0.3
1978,5,Apr,0.3
1978,6,Apr,0.9
1978,7,Apr,0.6
1978,8,Apr,0
1978,9,Apr,0
1978,10,Apr,0
1978,11,Apr,0
1978,12,Apr,0
1978,13,Apr,0
1978,14,Apr,0.6
1978,15,Apr,5.8
1978,16,Apr,13.9
1978,17,Apr,13
1978,18,Apr,11.8
1978,19,Apr,11.2
1978,20,Apr,10.6
1978,21,Apr,8.2
1978,22,Apr,7
1978,23,Apr,8.2
1978,24,Apr,8.8
1978,25,Apr,6.2
1978,26,Apr,4.6
1978,27,Apr,3.4
1978,28,Apr,2.7
1978,29,Apr,2.4
1978,30,Apr,2.1
1979,1,Apr,1.6
1979,2,Apr,1.6
1979,3,Apr,1.6
1979,4,Apr,1.2
1979,5,Apr,1.2
1979,6,Apr,0.8
1979,7,Apr,0.8
1979,8,Apr,0.8
1979,9,Apr,0.8
1979,10,Apr,0.6
1979,11,Apr,0.6
1979,12,Apr,0.4
1979,13,Apr,0.4
1979,14,Apr,0.4
1979,15,Apr,0.2
1979,16,Apr,0.2
1979,17,Apr,0.8
1979,18,Apr,0.8
1979,19,Apr,0.8
1979,20,Apr,0.8
1979,21,Apr,0.8
1979,22,Apr,0.8
1979,23,Apr,0.6
1979,24,Apr,0.6
1979,25,Apr,0.6
1979,26,Apr,0.4
1979,27,Apr,0.2
1979,28,Apr,0.2
1979,29,Apr,0.8
1979,30,Apr,3.5
1980,1,Apr,3.2
1980,2,Apr,3.2
1980,3,Apr,3.2
1980,4,Apr,3.2
1980,5,Apr,3.2
1980,6,Apr,3.2
1980,7,Apr,3.2
1980,8,Apr,3.2
1980,9,Apr,3.2
1980,10,Apr,3.2
1980,11,Apr,2.9
1980,12,Apr,2.9
1980,13,Apr,2.9
1980,14,Apr,2.9
1980,15,Apr,2.9
1980,16,Apr,2.9
1980,17,Apr,2.9
1980,18,Apr,2.9
1980,19,Apr,2.6
1980,20,Apr,2.6
1980,21,Apr,2.6
1980,22,Apr,2.6
1980,23,Apr,2.6
1980,24,Apr,2.6
1980,25,Apr,2.6
1980,26,Apr,2.3
1980,27,Apr,2.3
1980,28,Apr,2.3
1980,29,Apr,2.3
1980,30,Apr,2.3
1981,1,Apr,0
1981,2,Apr,0
1981,3,Apr,0
1981,4,Apr,0
1981,5,Apr,0
1981,6,Apr,0
1981,7,Apr,0
1981,8,Apr,0
1981,9,Apr,0
1981,10,Apr,1.9
1981,11,Apr,1.9
1981,12,Apr,1.8
1981,13,Apr,1.81
1981,14,Apr,1.72
1981,15,Apr,1.72
1981,16,Apr,1.99
1981,17,Apr,1.81
1981,18,Apr,1.72
1981,19,Apr,1.64
1981,20,Apr,1.64
1981,21,Apr,2.07
1981,22,Apr,2.25
1981,23,Apr,1.99
1981,24,Apr,1.81
1981,25,Apr,1.9
1981,26,Apr,1.9
1981,27,Apr,2.07
1981,28,Apr,2.34
1981,29,Apr,2.95
1981,30,Apr,3.56
1982,1,Apr,5.4
1982,2,Apr,3.3
1982,3,Apr,3
1982,4,Apr,2.5
1982,5,Apr,2.5
1982,6,Apr,2.6
1982,7,Apr,2.5
1982,8,Apr,2.9
1982,9,Apr,5.4
1982,10,Apr,6.8
1982,11,Apr,18
1982,12,Apr,27
1982,13,Apr,24
1982,14,Apr,19
1982,15,Apr,14.9
1982,16,Apr,13.5
1982,17,Apr,16.3
1982,18,Apr,16.3
1982,19,Apr,15.6
1982,20,Apr,17
1982,21,Apr,14.9
1982,22,Apr,16.3
1982,23,Apr,17
1982,24,Apr,14.9
1982,25,Apr,13.5
1982,26,Apr,11.4
1982,27,Apr,10.7
1982,28,Apr,10
1982,29,Apr,9.2
1982,30,Apr,8.4
1983,1,Apr,0.85
1983,2,Apr,0.82
1983,3,Apr,0.78
1983,4,Apr,0.73
1983,5,Apr,0.7
1983,6,Apr,0.73
1983,7,Apr,0.73
1983,8,Apr,0.78
1983,9,Apr,0.78
1983,10,Apr,0.8
1983,11,Apr,0.78
1983,12,Apr,0.78
1983,13,Apr,0.78
1983,14,Apr,0.75
1983,15,Apr,0.73
1983,16,Apr,0.67
1983,17,Apr,0.63
1983,18,Apr,0.6
1983,19,Apr,0.67
1983,20,Apr,0.7
1983,21,Apr,0.7
1983,22,Apr,0.7
1983,23,Apr,0.6
1983,24,Apr,0.55
1983,25,Apr,0.48
1983,26,Apr,0.45
1983,27,Apr,0.52
1983,28,Apr,0.63
1983,29,Apr,0.7
1983,30,Apr,0.67
1984,1,Apr,0.7
1984,2,Apr,0.6
1984,3,Apr,0.9
1984,4,Apr,1.45
1984,5,Apr,2.05
1984,6,Apr,2.5
1984,7,Apr,2.45
1984,8,Apr,2.2
1984,9,Apr,1.9
1984,10,Apr,1.9
1984,11,Apr,2.2
1984,12,Apr,2.2
1984,13,Apr,2.35
1984,14,Apr,2.35
1984,15,Apr,7.4
1984,16,Apr,8.8
1984,17,Apr,8.4
1984,18,Apr,5.6
1984,19,Apr,2
1984,20,Apr,2
1984,21,Apr,2
1984,22,Apr,2.6
1984,23,Apr,4.4
1984,24,Apr,6.2
1984,25,Apr,9.6
1984,26,Apr,10
1984,27,Apr,10.4
1984,28,Apr,10.8
1984,29,Apr,8.8
1984,30,Apr,2.6
1985,1,Apr,3.14
1985,2,Apr,2.06
1985,3,Apr,1.7
1985,4,Apr,1.7
1985,5,Apr,0.98
1985,6,Apr,0.98
1985,7,Apr,0.98
1985,8,Apr,0.98
1985,9,Apr,0.98
1985,10,Apr,0.98
1985,11,Apr,0.74
1985,12,Apr,0.5
1985,13,Apr,1.22
1985,14,Apr,4.25
1985,15,Apr,5
1985,16,Apr,4.25
1985,17,Apr,4.25
1985,18,Apr,8
1985,19,Apr,10.25
1985,20,Apr,11
1985,21,Apr,12.8
1985,22,Apr,14.6
1985,23,Apr,12.8
1985,24,Apr,11.9
1985,25,Apr,11
1985,26,Apr,10.25
1985,27,Apr,9.5
1985,28,Apr,10.25
1985,29,Apr,9.5
1985,30,Apr,9.5
1986,1,Apr,10.4
1986,2,Apr,7.94
1986,3,Apr,5.82
1986,4,Apr,5.82
1986,5,Apr,6.35
1986,6,Apr,6.88
1986,7,Apr,8.47
1986,8,Apr,9
1986,9,Apr,11.8
1986,10,Apr,13.9
1986,11,Apr,14.6
1986,12,Apr,13.9
1986,13,Apr,13.9
1986,14,Apr,15.3
1986,15,Apr,16
1986,16,Apr,16
1986,17,Apr,16
1986,18,Apr,13.2
1986,19,Apr,12.5
1986,20,Apr,15.3
1986,21,Apr,21.4
1986,22,Apr,26.15
1986,23,Apr,28.45
1986,24,Apr,28.45
1986,25,Apr,34.2
1986,26,Apr,31.9
1986,27,Apr,30.75
1986,28,Apr,30.75
1986,29,Apr,29.6
1986,30,Apr,30.75
1987,1,Apr,7.6
1987,2,Apr,6.4
1987,3,Apr,5.2
1987,4,Apr,4.6
1987,5,Apr,4
1987,6,Apr,4.6
1987,7,Apr,5.8
1987,8,Apr,5.2
1987,9,Apr,5.2
1987,10,Apr,6.4
1987,11,Apr,10
1987,12,Apr,8.8
1987,13,Apr,8.8
1987,14,Apr,8.8
1987,15,Apr,10
1987,16,Apr,16.8
1987,17,Apr,18.5
1987,18,Apr,12.55
1987,19,Apr,9.4
1987,20,Apr,8.8
1987,21,Apr,12.55
1987,22,Apr,18.5
1987,23,Apr,21.5
1987,24,Apr,19.5
1987,25,Apr,17.65
1987,26,Apr,16.8
1987,27,Apr,16.8
1987,28,Apr,18.5
1987,29,Apr,16.8
1987,30,Apr,21.5
1988,1,Apr,7.8
1988,2,Apr,7.8
1988,3,Apr,7.8
1988,4,Apr,11.3
1988,5,Apr,12.9
1988,6,Apr,13.8
1988,7,Apr,14.7
1988,8,Apr,15.6
1988,9,Apr,16.5
1988,10,Apr,14.7
1988,11,Apr,14.7
1988,12,Apr,12.9
1988,13,Apr,7.8
1988,14,Apr,12.9
1988,15,Apr,31
1988,16,Apr,39.3
1988,17,Apr,33.5
1988,18,Apr,34.95
1988,19,Apr,40.75
1988,20,Apr,52.8
1988,21,Apr,49.6
1988,22,Apr,48
1988,23,Apr,42.2
1988,24,Apr,34.95
1988,25,Apr,32.25
1988,26,Apr,32.25
1988,27,Apr,28.5
1988,28,Apr,21
1988,29,Apr,19.2
1988,30,Apr,28.5
1989,1,Apr,20.7
1989,2,Apr,21.6
1989,3,Apr,20.7
1989,4,Apr,18.9
1989,5,Apr,18
1989,6,Apr,17.1
1989,7,Apr,16.2
1989,8,Apr,16.2
1989,9,Apr,14.4
1989,10,Apr,6.75
1989,11,Apr,2.4
1989,12,Apr,3
1989,13,Apr,4.8
1989,14,Apr,10.5
1989,15,Apr,13.5
1989,16,Apr,16.2
1989,17,Apr,17.1
1989,18,Apr,15.3
1989,19,Apr,15.3
1989,20,Apr,15.3
1989,21,Apr,16.2
1989,22,Apr,16.2
1989,23,Apr,16.2
1989,24,Apr,16.2
1989,25,Apr,18.9
1989,26,Apr,14.4
1989,27,Apr,13.5
1989,28,Apr,13.5
1989,29,Apr,13.5
1989,30,Apr,12
1990,1,Apr,8.5
1990,2,Apr,8
1990,3,Apr,7
1990,4,Apr,8
1990,5,Apr,11
1990,6,Apr,16.7
1990,7,Apr,18
1990,8,Apr,19.7
1990,9,Apr,20.55
1990,10,Apr,21.4
1990,11,Apr,21.4
1990,12,Apr,22.25
1990,13,Apr,22.25
1990,14,Apr,23.1
1990,15,Apr,23.95
1990,16,Apr,23.95
1990,17,Apr,23.1
1990,18,Apr,23.95
1990,19,Apr,23.95
1990,20,Apr,24.8
1990,21,Apr,28.7
1990,22,Apr,29.8
1990,23,Apr,30.9
1990,24,Apr,30.9
1990,25,Apr,32
1990,26,Apr,33.1
1990,27,Apr,33.1
1990,28,Apr,34.2
1990,29,Apr,33.1
1990,30,Apr,36.4
1991,1,Apr,6
1991,2,Apr,5.4
1991,3,Apr,11.1
1991,4,Apr,10.6
1991,5,Apr,9.4
1991,6,Apr,9
1991,7,Apr,9
1991,8,Apr,9
1991,9,Apr,9
1991,10,Apr,9.4
1991,11,Apr,9.8
1991,12,Apr,8.2
1991,13,Apr,6
1991,14,Apr,5.7
1991,15,Apr,6.3
1991,16,Apr,6
1991,17,Apr,5.7
1991,18,Apr,7
1991,19,Apr,7.4
1991,20,Apr,7
1991,21,Apr,8.2
1991,22,Apr,8.2
1991,23,Apr,9.8
1991,24,Apr,9.8
1991,25,Apr,11.6
1991,26,Apr,12.6
1991,27,Apr,13.6
1991,28,Apr,13.1
1991,29,Apr,12.6
1991,30,Apr,13.1
1992,1,Apr,5.88
1992,2,Apr,7.36
1992,3,Apr,7.54
1992,4,Apr,7.72
1992,5,Apr,7.72
1992,6,Apr,7.9
1992,7,Apr,7.72
1992,8,Apr,7.72
1992,9,Apr,6.2
1992,10,Apr,5.4
1992,11,Apr,5.88
1992,12,Apr,7
1992,13,Apr,7.9
1992,14,Apr,8.26
1992,15,Apr,8.44
1992,16,Apr,8.44
1992,17,Apr,8.26
1992,18,Apr,8.8
1992,19,Apr,8.44
1992,20,Apr,8.26
1992,21,Apr,7
1992,22,Apr,4.98
1992,23,Apr,4.28
1992,24,Apr,4.28
1992,25,Apr,4.14
1992,26,Apr,4.56
1992,27,Apr,4.84
1992,28,Apr,5.26
1992,29,Apr,6.36
1992,30,Apr,7.54
1993,1,Apr,4.16
1993,2,Apr,4.44
1993,3,Apr,9.9
1993,4,Apr,16.5
1993,5,Apr,23
1993,6,Apr,23
1993,7,Apr,21
1993,8,Apr,21
1993,9,Apr,21
1993,10,Apr,22
1993,11,Apr,21
1993,12,Apr,13.8
1993,13,Apr,12
1993,14,Apr,12.9
1993,15,Apr,14.7
1993,16,Apr,17.4
1993,17,Apr,24
1993,18,Apr,24
1993,19,Apr,24
1993,20,Apr,23
1993,21,Apr,21
1993,22,Apr,21
1993,23,Apr,21
1993,24,Apr,17.4
1993,25,Apr,14.7
1993,26,Apr,11.3
1993,27,Apr,9.9
1993,28,Apr,10.6
1993,29,Apr,9.9
1993,30,Apr,9.2
1994,1,Apr,33.82
1994,2,Apr,25.56
1994,3,Apr,21.26
1994,4,Apr,18.35
1994,5,Apr,14.47
1994,6,Apr,12.26
1994,7,Apr,12.26
1994,8,Apr,11.02
1994,9,Apr,10.4
1994,10,Apr,9.16
1994,11,Apr,7.92
1994,12,Apr,7.3
1994,13,Apr,6.74
1994,14,Apr,7.02
1994,15,Apr,7.92
1994,16,Apr,8.54
1994,17,Apr,9.16
1994,18,Apr,11.02
1994,19,Apr,11.02
1994,20,Apr,11.64
1994,21,Apr,14.47
1994,22,Apr,13.5
1994,23,Apr,12.26
1994,24,Apr,9.78
1994,25,Apr,7.02
1994,26,Apr,6.74
1994,27,Apr,6.46
1994,28,Apr,9.16
1994,29,Apr,8.54
1994,30,Apr,9.78
1995,1,Apr,11.05
1995,2,Apr,13.15
1995,3,Apr,13.15
1995,4,Apr,13.85
1995,5,Apr,17.34
1995,6,Apr,18.51
1995,7,Apr,18.51
1995,8,Apr,15.01
1995,9,Apr,13.15
1995,10,Apr,19.67
1995,11,Apr,19.67
1995,12,Apr,17.34
1995,13,Apr,16.18
1995,14,Apr,16.18
1995,15,Apr,17.34
1995,16,Apr,13.15
1995,17,Apr,15.01
1995,18,Apr,13.15
1995,19,Apr,12.45
1995,20,Apr,13.85
1995,21,Apr,13.15
1995,22,Apr,13.85
1995,23,Apr,13.15
1995,24,Apr,11.75
1995,25,Apr,9.65
1995,26,Apr,8.25
1995,27,Apr,8.95
1995,28,Apr,11.05
1995,29,Apr,12.45
1995,30,Apr,11.75
1996,1,Apr,12.14
1996,2,Apr,16.2
1996,3,Apr,19.5
1996,4,Apr,14
1996,5,Apr,12.14
1996,6,Apr,12.76
1996,7,Apr,14
1996,8,Apr,13.38
1996,9,Apr,10.28
1996,10,Apr,11.52
1996,11,Apr,20.6
1996,12,Apr,23.9
1996,13,Apr,25
1996,14,Apr,25
1996,15,Apr,25
1996,16,Apr,27.5
1996,17,Apr,31.25
1996,18,Apr,33.75
1996,19,Apr,32.5
1996,20,Apr,31.25
1996,21,Apr,32.5
1996,22,Apr,36.25
1996,23,Apr,40.1
1996,24,Apr,35
1996,25,Apr,30
1996,26,Apr,27.5
1996,27,Apr,19.5
1996,28,Apr,23.9
1996,29,Apr,28.75
1996,30,Apr,25
1997,1,Apr,10.1
1997,2,Apr,11.4
1997,3,Apr,9.45
1997,4,Apr,8.8
1997,5,Apr,11.4
1997,6,Apr,12.05
1997,7,Apr,7.5
1997,8,Apr,10.75
1997,9,Apr,10.75
1997,10,Apr,8.8
1997,11,Apr,16.85
1997,12,Apr,18.75
1997,13,Apr,22.55
1997,14,Apr,23.5
1997,15,Apr,23.5
1997,16,Apr,15.9
1997,17,Apr,14
1997,18,Apr,14.95
1997,19,Apr,13.35
1997,20,Apr,16.85
1997,21,Apr,13.35
1997,22,Apr,11.4
1997,23,Apr,11.4
1997,24,Apr,14.95
1997,25,Apr,14.95
1997,26,Apr,14.95
1997,27,Apr,14
1997,28,Apr,13.35
1997,29,Apr,20.65
1997,30,Apr,23.5
1998,1,Apr,5.38
1998,2,Apr,5.91
1998,3,Apr,6.97
1998,4,Apr,8.15
1998,5,Apr,8.8
1998,6,Apr,16.1
1998,7,Apr,21.72
1998,8,Apr,23.88
1998,9,Apr,23.16
1998,10,Apr,21.72
1998,11,Apr,23.16
1998,12,Apr,26.76
1998,13,Apr,27.48
1998,14,Apr,28.94
1998,15,Apr,28.2
1998,16,Apr,26.76
1998,17,Apr,26.76
1998,18,Apr,25.32
1998,19,Apr,23.88
1998,20,Apr,25.32
1998,21,Apr,26.04
1998,22,Apr,25.32
1998,23,Apr,24.6
1998,24,Apr,23.88
1998,25,Apr,23.88
1998,26,Apr,23.16
1998,27,Apr,22.44
1998,28,Apr,22.44
1998,29,Apr,21
1998,30,Apr,19.6
1999,1,Apr,5.5
1999,2,Apr,6.3
1999,3,Apr,5.5
1999,4,Apr,4.75
1999,5,Apr,5
1999,6,Apr,7.9
1999,7,Apr,10.3
1999,8,Apr,10.3
1999,9,Apr,11.1
1999,10,Apr,10.3
1999,11,Apr,12.7
1999,12,Apr,14.65
1999,13,Apr,12.7
1999,14,Apr,11.9
1999,15,Apr,13.5
1999,16,Apr,13.5
1999,17,Apr,14.65
